id,name,type,BoroCode,BoroName,Shape_Leng,Shape_Area
"170 Avenue U, Brooklyn, NY 11223, United States",Family Care NY Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"121 Avenue U, Brooklyn, NY 11223, United States",Brooklyn Chemists Pharmacy,"pharmacy, finance, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2272 McDonald Ave #1, Brooklyn, NY 11223, United States",Harold's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"319 Avenue X, Brooklyn, NY 11223, United States",Light Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11223, United States",Rx Pharmacy Anteka,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"395 Avenue X, Brooklyn, NY 11223, United States",L & A Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2769 Coney Island Ave, Brooklyn, NY 11235, United States",U Pass Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1190 Gravesend Neck Rd, Brooklyn, NY 11229, United States",Prestige Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1201 Avenue Z, Brooklyn, NY 11235, United States",SOS Pharmacy & Natural Health Store,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"627 Gravesend Neck Rd, Brooklyn, NY 11223, United States",Alexs Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2550 Coney Island Ave, Brooklyn, NY 11223, United States",Eve III Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1601 Gravesend Neck Rd, Brooklyn, NY 11229, United States",Lerds Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2590 Coney Island Ave, Brooklyn, NY 11223, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"464 Avenue U, Brooklyn, NY 11223, United States",El Azar Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1211 Avenue U, Brooklyn, NY 11229, United States",Haven Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"418 Avenue U, Brooklyn, NY 11223, United States",Yafit Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2124 Gravesend Neck Rd, Brooklyn, NY 11229, United States",V Pharmacy LLC,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2126 Knapp St, Brooklyn, NY 11229, United States",Just In Time Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"4915 Flatlands Ave, Brooklyn, NY 11234, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5015 Avenue N, Brooklyn, NY 11234, United States",Ugoson Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1951 Flatbush Ave, Brooklyn, NY 11234, United States",Berkeley Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"9422 Avenue L, Brooklyn, NY 11236, United States",Marty's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2116 Rockaway Pkwy, Brooklyn, NY 11236, United States",Fill Here Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2265 Ralph Ave & AVENUE M, Brooklyn, NY 11234, United States",Duane Reade by Walgreens,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5916 Glenwood Rd, Brooklyn, NY 11234, United States",Austra-Line Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1346 Granville Payne Ave, Brooklyn, NY 11239, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"519 Gateway Dr, Brooklyn, NY 11239, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11209, United States","Rimma Kogan, RPh","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"9720 4th Ave, Brooklyn, NY 11209, United States",St. Mary Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8007 5th Ave # 1, Brooklyn, NY 11209, United States",Farmacon Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"9920 4th Ave, Brooklyn, NY 11209, United States",Hometown Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11209, United States","Ihsan S. Abuhashish, RPH","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"436 86th St, Brooklyn, NY 11209, United States",Walgreens,"pharmacy, convenience_store, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"547 86th St, Brooklyn, NY 11209, United States",SmartHealth Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8501 4th Ave, Brooklyn, NY 11209, United States",A & V Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8510 3rd Ave, Brooklyn, NY 11209, United States",Best Care Pharmacy & Surgical,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8719 18th Ave, Brooklyn, NY 11214, United States",Ummat Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1690 86th St, Brooklyn, NY 11214, United States",OHANA PHARMACY INC,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8510 18th Ave, Brooklyn, NY 11214, United States",Family Health Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7724 New Utrecht Ave, Brooklyn, NY 11214, United States",Rx Warehouse Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1914 86th St, Brooklyn, NY 11214, United States",Medway Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8016 13th Ave, Brooklyn, NY 11228, United States",Dyker Heights Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8513 Bay 16th St, Brooklyn, NY 11214, United States",J & L Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8011 18th Ave, Brooklyn, NY 11214, United States",Care Rx Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8430 New Utrecht Ave, Brooklyn, NY 11214, United States","Marwa El-Sheemy, Pharm","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8405 20th Ave, Brooklyn, NY 11214, United States",Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8012 20th Ave, Brooklyn, NY 11214, United States",Be Well Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8512 20th Ave #3253, Brooklyn, NY 11214, United States",Health Treasures Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2034 86th St, Brooklyn, NY 11214, United States",Hall's Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1950 Bath Ave #4723, Brooklyn, NY 11214, United States",NILE EXPRESS PHARMACY,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1863 86th St, Brooklyn, NY 11214, United States",Top Kare Pharmacy INC,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"397 Kings Hwy, Brooklyn, NY 11223, United States",Mayflower Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"250 Kings Hwy, Brooklyn, NY 11223, United States",Kingsway Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"342 Kings Hwy, Brooklyn, NY 11223, United States",Friends Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2480 65th St, Brooklyn, NY 11204, United States",Future Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"260 Kings Hwy, Brooklyn, NY 11223, United States",Medcare Pharmacy,"pharmacy, drugstore, grocery_or_supermarket, finance, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"217 Kings Hwy, Brooklyn, NY 11223, United States",Wellness Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"295 Kings Hwy #1, Brooklyn, NY 11223, United States",E & S Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6831 Bay Pkwy, Brooklyn, NY 11204, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7114 Bay Pkwy, Brooklyn, NY 11204, United States",Sky Pharmacy - New York,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"87 Avenue O, Brooklyn, NY 11204, United States",Value Med Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"394 Avenue P, Brooklyn, NY 11223, United States",Community Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"174 Avenue O, Brooklyn, NY 11204, United States",G M Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6725 Bay Pkwy, Brooklyn, NY 11204, United States",Sunrise Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"88 Kings Hwy, Brooklyn, NY 11214, United States",Kira's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2315 65th St, Brooklyn, NY 11204, United States",Neighbor Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"946 Kings Hwy, Brooklyn, NY 11223, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1601 Kings Hwy, Brooklyn, NY 11229, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1416 Kings Hwy, Brooklyn, NY 11229, United States",Kings Highway Pharmacy & Medical Supply Inc,"pharmacy, grocery_or_supermarket, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1214 Kings Hwy, Brooklyn, NY 11229, United States",kings rx pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1402 Kings Hwy, Brooklyn, NY 11229, United States",Family Drugstore,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"807 Kings Hwy, Brooklyn, NY 11223, United States",Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"946 Kings Hwy, Brooklyn, NY 11223, United States","Sam A. Albeg, R","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"924 Kings Hwy, Brooklyn, NY 11223, United States",My Choice Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11223, United States",Pharmacy Anteka,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2092 Coney Island Ave, Brooklyn, NY 11223, United States",Shlomo Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2314 Coney Island Ave, Brooklyn, NY 11223, United States",Quick Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1220 Avenue P, Brooklyn, NY 11229, United States",One Stop Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11223, United States",Alita Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1811 Kings Hwy # 1, Brooklyn, NY 11229, United States",Tricare Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"559 Kings Hwy, Brooklyn, NY 11223, United States",Doc's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1909 Kings Hwy, Brooklyn, NY 11229, United States",Thriftway Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1929 Kings Hwy, Brooklyn, NY 11229, United States",Ocean Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1707 Kings Hwy, Brooklyn, NY 11229, United States",Clear Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1231 Avenue U, Brooklyn, NY 11229, United States",All RX Pharmacy II,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"3031 Avenue V, Brooklyn, NY 11229, United States",Nostrand Houses Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2002 Avenue U, Brooklyn, NY 11229, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2002 Avenue U, Brooklyn, NY 11229, United States",Morits Marina,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"3109 Quentin Rd, Brooklyn, NY 11234, United States",Quentin Road Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2113 Avenue V, Brooklyn, NY 11229, United States",Salute Pharmacy LLC,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"3601 Quentin Rd, Brooklyn, NY 11234, United States",This Way Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5923 Strickland Ave, Brooklyn, NY 11234, United States",MedPack,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"4901 Kings Hwy, Brooklyn, NY 11234, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7812 Flatlands Ave, Brooklyn, NY 11236, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8003 Flatlands Ave, Brooklyn, NY 11236, United States",Abo Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"9738 Seaview Ave, Brooklyn, NY 11236, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8722 Glenwood Rd, Brooklyn, NY 11236, United States",Stella's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"475 New Lots Ave, Brooklyn, NY 11207, United States",Boca Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1111 Granville Payne Ave, Brooklyn, NY 11207, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8802 4th Ave, Brooklyn, NY 11209, United States",Ez rx pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8114 5th Ave, Brooklyn, NY 11209, United States",Americare Pharmacy Corp.,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8702 5th Ave, Brooklyn, NY 11209, United States",Bay Chemists,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7820 5th Ave, Brooklyn, NY 11209, United States",Alafiya Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7501 5th Ave, Brooklyn, NY 11209, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7618 5th Ave, Brooklyn, NY 11209, United States",Teba Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7118 3rd Ave, Brooklyn, NY 11209, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8016 13th Ave, Brooklyn, NY 11228, United States",DYKER HEIGHTS PHARMACY,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6702 Fort Hamilton Pkwy, Brooklyn, NY 11219, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7605 13th Ave, Brooklyn, NY 11228, United States",Pollina Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8016 13th Ave, Brooklyn, NY 11228, United States",Eatery District Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7009 13th Ave, Brooklyn, NY 11228, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6823 Fort Hamilton Pkwy, Brooklyn, NY 11219, United States",Alleon Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7707 5th Ave, Brooklyn, NY 11209, United States",Nu-Edge Pharmacy Inc,"drugstore, pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7010 18th Ave, Brooklyn, NY 11204, United States",Care Plus Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6628 18th Ave, Brooklyn, NY 11204, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7224 18th Ave, Brooklyn, NY 11204, United States",Forever Health Pharmacy II,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6903 18th Ave, Brooklyn, NY 11204, United States",Bobo Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7009 13th Ave, Brooklyn, NY 11228, United States",Walgreens,"drugstore, convenience_store, pharmacy, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6801 18th Ave, Brooklyn, NY 11204, United States",Fusion Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6413 18th Ave, Brooklyn, NY 11204, United States",Mercy Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7209 12th Ave, Brooklyn, NY 11228, United States",Hasan Pharmacy Corporation,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6404 18th Ave, Brooklyn, NY 11204, United States",Silver Rod Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"7210 20th Ave, Brooklyn, NY 11204, United States",Quick Stop Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6423 Fort Hamilton Pkwy, Brooklyn, NY 11219, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6220 11th Ave, Brooklyn, NY 11219, United States",Scarpa Pharmacy & Surgical,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5901 Bay Pkwy, Brooklyn, NY 11204, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6010 Bay Pkwy, Brooklyn, NY 11204, United States",Medcal Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5411 18th Ave, Brooklyn, NY 11204, United States",18 Avenue Pharmacy Corporation,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6101 18th Ave, Brooklyn, NY 11204, United States",Walgreens,"pharmacy, drugstore, convenience_store, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1080 McDonald Ave, Brooklyn, NY 11230, United States",ShopRite Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6605 Bay Pkwy, Brooklyn, NY 11204, United States",Health Plus Pharmacy Corporation,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6415 Bay Pkwy, Brooklyn, NY 11204, United States",BayHealth Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"6223 18th Ave, Brooklyn, NY 11204, United States",Neko Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"405 Avenue M, Brooklyn, NY 11230, United States",M Drugs,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2173C 68th St, Brooklyn, NY 11204, United States",SV Wellness Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1409 Avenue J, Brooklyn, NY 11230, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"4714 16th Ave, Brooklyn, NY 11204, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1709 Avenue M, Brooklyn, NY 11230, United States",ANTELIS PHARMACY,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1604 Avenue M, Brooklyn, NY 11230, United States",Good Neighbor Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1914 Avenue M, Brooklyn, NY 11230, United States",Nottingham Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1651 Coney Island Ave, Brooklyn, NY 11230, United States",Elm Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1901 Avenue M, Brooklyn, NY 11230, United States",M & M Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1206 Avenue M, Brooklyn, NY 11230, United States",Avenue M pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1572 Coney Island Ave, Brooklyn, NY 11230, United States",The Modern Chemist,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1106 Avenue K 1st fl, Brooklyn, NY 11230, United States",SHALOM'S PHARMACY INC,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1502 Elm Ave, Brooklyn, NY 11230, United States","Laura Divetta, RPH","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1374 Coney Island Ave, Brooklyn, NY 11230, United States",Harrico-Galler Drug Corporation,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1205 Avenue J, Brooklyn, NY 11230, United States",J Drugs,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1315 Avenue J, Brooklyn, NY 11230, United States",Royal Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1348 Coney Island Ave, Brooklyn, NY 11230, United States",Prime Care Drugs & Surgicals,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1841 Coney Island Ave, Brooklyn, NY 11230, United States",Island Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2577 Nostrand Ave, Brooklyn, NY 11210, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"3011 Avenue N, Brooklyn, NY 11210, United States",Supreme Rx Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"Brooklyn, NY 11210, United States","Sheryl A. Bauminger, RPH","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"3002 Avenue M, Brooklyn, NY 11210, United States",Navar Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2823 Nostrand Ave, Brooklyn, NY 11229, United States",Modern Remedies Pharmacy (Formerly Family Pharmacy ),"pharmacy, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2925 Kings Hwy, Brooklyn, NY 11234, United States","Patrice P. Guillaume, MD","pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1855 Flatbush Ave, Brooklyn, NY 11210, United States",Flatbush Rx Pharmacy,"pharmacy, drugstore, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2918 Avenue J, Brooklyn, NY 11210, United States",New Age Pharmacy,"pharmacy, drugstore, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1598 Flatbush Ave, Brooklyn, NY 11210, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2117 Utica Ave, Brooklyn, NY 11234, United States",Lagrass Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"2320 Ralph Ave, Brooklyn, NY 11234, United States",CVS,"drugstore, convenience_store, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"1722 Utica Ave, Brooklyn, NY 11234, United States",Live Well Pharmacy,"pharmacy, finance, food, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"5425 Flatlands Ave, Brooklyn, NY 11234, United States",Aegis Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8400 Flatlands Ave, Brooklyn, NY 11236, United States",Square Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8721 Flatlands Ave, Brooklyn, NY 11236, United States",Canarsie Plaza Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
"8823 Avenue L, Brooklyn, NY 11236, United States",Remsen Pharmacy,"pharmacy, health, point_of_interest, store, establishment",3,Brooklyn,739945.437431,1937566944.36
